Student_ID,Course_Year,Attendance_Percentage,Assignment_Submission_Rate,Quiz_Average_Score,Midterm_Score,Previous_GPA,Late_Submission_Count,Missing_Assignment_Count,Study_Plan_Adherence,Academic_Risk_Level
STU-0A1EA049,1,99.12,58.51,37.88,89.03,1.75,7.0,0.0,67.57,Low Risk
STU-577B11CC,1,97.92,93.6,76.01,15.36,2.79,6.0,2.0,26.03,Medium Risk
STU-3076843E,2,61.96,25.88,55.65,42.61,3.95,0.0,0.0,76.48,Low Risk
STU-736257FC,2,79.54,96.58,87.94,65.44,3.42,2.0,2.0,35.83,Low Risk
STU-287E5606,3,52.39,37.31,28.75,11.41,3.98,5.0,4.0,24.8,High Risk
STU-3489B948,2,44.93,97.61,79.35,31.92,2.14,5.0,1.0,23.33,Medium Risk
STU-13DF1D2A,2,84.95,63.31,94.27,77.04,1.23,5.0,3.0,42.17,Medium Risk
STU-7BB230CD,2,63.35,72.16,78.02,42.02,1.73,1.0,4.0,42.23,Medium Risk
STU-6B75D1AD,1,46.51,45.26,49.5,17.6,3.87,7.0,1.0,63.65,Medium Risk
STU-FBB3981B,3,84.33,68.95,34.59,66.39,2.11,2.0,7.0,53.93,Medium Risk
STU-6BA8528A,1,94.49,76.87,23.36,32.5,1.37,4.0,5.0,78.75,High Risk
STU-8EFBA894,4,95.66,20.83,69.6,73.15,2.78,8.0,4.0,16.63,Medium Risk
STU-22AC4AC3,2,73.76,22.74,27.14,91.02,2.5,6.0,1.0,22.73,Medium Risk
STU-42D5A168,2,66.18,98.92,86.26,57.51,1.19,8.0,7.0,36.08,High Risk
STU-53921BDD,3,44.22,56.6,96.66,63.92,2.36,3.0,2.0,18.31,Medium Risk
STU-ECF0E417,4,86.53,94.87,26.54,56.3,2.9,0.0,3.0,28.94,Medium Risk
STU-A1B06464,4,96.45,78.39,46.96,83.57,1.7,9.0,5.0,76.82,Medium Risk
STU-2067510D,2,92.81,49.84,94.67,31.75,1.37,2.0,6.0,82.86,High Risk
STU-D4DDB132,1,83.87,32.07,55.01,46.14,3.59,4.0,2.0,65.37,Medium Risk
STU-4C980E03,4,35.3,98.25,60.51,90.55,2.88,9.0,6.0,63.53,High Risk
STU-D398380C,1,61.5,66.76,78.54,75.13,1.47,0.0,3.0,68.28,Medium Risk
STU-5C2CD933,4,61.7,35.39,32.9,38.81,2.89,6.0,1.0,83.1,Medium Risk
STU-3C06EABE,3,93.13,74.53,98.23,84.94,3.21,0.0,5.0,86.64,Low Risk
STU-07E10F3B,4,39.27,27.36,81.38,31.49,2.79,7.0,0.0,43.82,Medium Risk
STU-488364AD,4,69.53,89.44,28.72,67.08,1.35,6.0,7.0,50.39,High Risk
STU-A4E59F94,1,43.85,27.21,24.44,96.08,1.37,1.0,0.0,83.74,Medium Risk
STU-116BDC5F,3,78.05,38.9,94.47,61.72,1.14,6.0,6.0,32.91,High Risk
STU-BD9A652A,1,86.5,27.31,73.23,81.95,1.7,5.0,0.0,95.13,Low Risk
STU-5F42B505,1,76.73,28.3,18.28,76.19,1.18,6.0,5.0,86.25,High Risk
STU-827F5B09,2,86.65,61.91,27.07,87.91,3.42,0.0,6.0,52.47,Low Risk
STU-B18E63FC,1,74.49,74.96,19.07,97.19,1.05,6.0,6.0,58.67,High Risk
STU-0753989F,3,47.34,83.08,97.8,12.01,2.74,8.0,5.0,52.18,High Risk
STU-E028AC5B,4,59.87,75.6,57.32,12.51,3.43,7.0,6.0,34.47,Medium Risk
STU-46C40C9F,3,97.2,49.08,54.28,63.5,3.68,6.0,0.0,35.4,Low Risk
STU-410F26C0,1,53.73,64.58,96.24,95.88,2.23,1.0,5.0,40.74,Low Risk
STU-3FD65079,4,39.09,94.21,57.89,53.71,2.86,6.0,7.0,49.7,Medium Risk
STU-E6B433D4,4,60.01,51.01,59.01,85.58,3.85,1.0,4.0,90.97,Low Risk
STU-70C41F3E,3,58.81,40.19,98.65,79.11,3.01,3.0,6.0,45.48,Medium Risk
STU-1D8188E9,3,65.57,61.55,24.47,54.84,3.7,0.0,7.0,62.81,Medium Risk
STU-198A3971,4,71.42,43.79,98.79,56.19,3.05,2.0,4.0,22.52,Medium Risk
STU-AAAA334B,1,99.51,40.95,29.08,49.24,1.2,4.0,0.0,47.67,Medium Risk
STU-4311B99C,4,84.16,82.3,55.2,32.7,1.59,5.0,5.0,51.36,Medium Risk
STU-F4AC9110,4,37.33,91.27,43.7,87.28,3.82,2.0,2.0,57.74,Low Risk
STU-8D1064F0,4,81.33,60.19,96.21,28.86,3.53,2.0,1.0,54.26,Low Risk
STU-4F0953DA,1,88.58,82.38,56.27,91.62,2.27,9.0,0.0,71.17,Medium Risk
STU-6A620CC8,4,93.22,34.97,16.96,42.38,1.48,5.0,2.0,87.25,High Risk
STU-1206E382,2,62.56,63.81,33.84,12.38,1.47,8.0,2.0,68.71,High Risk
STU-9631FC95,3,55.39,70.9,51.62,25.15,3.71,1.0,2.0,47.93,Low Risk
STU-9ADD8617,4,89.56,59.25,72.49,89.9,1.5,1.0,6.0,80.68,Medium Risk
STU-7EC2B80A,1,85.55,29.35,62.76,21.56,2.16,6.0,4.0,73.18,Medium Risk
STU-F6204C30,2,69.84,78.73,87.24,76.49,3.7,3.0,7.0,73.69,Low Risk
STU-EB3C8C13,4,42.66,87.13,85.42,26.45,1.1,0.0,3.0,81.88,Low Risk
STU-5C6795C5,4,77.36,70.82,65.19,54.9,2.89,5.0,5.0,24.43,Medium Risk
STU-5AAB8F58,4,39.27,33.53,63.56,28.47,2.05,8.0,4.0,45.75,High Risk
STU-CDE01F9B,1,41.52,25.96,38.64,39.98,1.32,9.0,0.0,29.3,High Risk
STU-CC3F7BA2,3,56.52,44.13,96.42,21.23,2.7,5.0,6.0,80.66,Medium Risk
STU-ECDCD1A5,1,59.13,22.96,21.53,60.04,2.45,5.0,5.0,63.17,High Risk
STU-9029ED1F,3,65.03,87.14,48.75,42.92,1.3,3.0,6.0,99.11,High Risk
STU-6FA72B5F,1,57.04,76.24,71.17,42.89,1.8,0.0,0.0,72.68,Low Risk
STU-79744941,3,37.2,65.1,95.38,13.47,3.22,6.0,0.0,21.5,Low Risk
STU-6DAA7F4C,2,45.23,91.17,57.63,22.25,3.27,3.0,1.0,39.49,Low Risk
STU-EBBE18CD,4,42.48,28.81,91.15,73.68,2.8,8.0,1.0,93.66,Medium Risk
STU-7AE55C09,3,63.03,77.16,23.91,36.31,1.33,3.0,3.0,98.42,Medium Risk
STU-C421CA3D,3,48.79,31.73,60.18,49.79,3.56,8.0,4.0,33.99,High Risk
STU-7D985A95,2,54.08,24.87,41.86,78.68,1.52,0.0,2.0,56.99,Medium Risk
STU-5A00E9CD,3,65.65,30.63,82.63,50.03,3.16,9.0,5.0,46.45,Medium Risk
STU-28091D00,2,50.31,96.08,52.82,30.3,1.13,3.0,6.0,32.82,High Risk
STU-1345DE06,1,50.99,55.23,55.4,59.48,2.0,1.0,4.0,46.29,Medium Risk
STU-51A03472,3,89.15,23.92,20.51,82.11,2.44,5.0,0.0,51.4,Medium Risk
STU-81F7A24B,4,70.63,66.69,52.23,63.97,1.08,8.0,3.0,71.68,High Risk
STU-3ABF462F,1,90.69,35.98,21.87,47.82,1.51,1.0,1.0,57.72,Medium Risk
STU-F5DF5FF9,1,68.44,20.55,40.46,21.31,1.96,1.0,5.0,85.55,Medium Risk
STU-16BFC432,3,94.1,80.67,25.78,32.38,3.95,0.0,3.0,95.1,Low Risk
STU-2F862A8D,4,51.56,32.39,43.43,95.15,3.34,8.0,2.0,47.53,Medium Risk
STU-A3F3E54C,1,75.08,95.4,34.33,79.46,3.52,0.0,3.0,57.6,Low Risk
STU-CAAB3675,4,67.71,67.42,39.24,17.88,3.0,1.0,3.0,76.82,Low Risk
STU-66AC3583,4,94.71,26.96,27.61,10.5,1.88,4.0,3.0,85.23,Medium Risk
STU-AC4BDFBA,1,62.2,37.43,52.37,25.79,3.13,6.0,0.0,33.74,Medium Risk
STU-B413EBC8,1,90.56,68.87,57.29,94.95,3.02,8.0,2.0,70.93,Low Risk
STU-D27C49C1,3,71.65,47.05,86.12,62.2,2.83,0.0,1.0,84.63,Low Risk
STU-566043F7,4,81.06,62.57,60.8,85.48,1.89,7.0,4.0,77.91,Medium Risk
STU-EF28D28D,3,92.65,83.96,34.44,51.87,1.79,0.0,1.0,74.32,Low Risk
STU-9514AEEC,2,99.8,83.41,77.55,84.4,2.01,8.0,3.0,95.26,Medium Risk
STU-FCBEB235,1,82.52,75.84,40.27,13.05,1.94,9.0,3.0,78.38,High Risk
STU-CCAEBFF0,2,55.44,90.88,79.29,48.41,1.23,1.0,4.0,56.58,Medium Risk
STU-F1C906CC,3,54.44,35.95,47.91,43.98,3.41,2.0,2.0,88.9,Medium Risk
STU-0FB58A52,2,55.09,34.18,58.66,98.34,2.11,9.0,3.0,52.14,Medium Risk
STU-A11DB0F4,2,41.36,83.95,57.82,37.04,3.12,3.0,0.0,82.75,Low Risk
STU-B23F15B6,1,38.48,45.67,96.23,47.52,1.84,2.0,6.0,68.1,Medium Risk
STU-7451232F,2,72.75,60.97,28.06,78.29,2.81,1.0,5.0,66.47,Medium Risk
STU-99AEBD87,1,87.69,79.52,94.78,89.26,1.1,4.0,0.0,77.79,Low Risk
STU-E836693C,1,37.35,51.67,62.77,89.05,1.32,1.0,1.0,74.45,Low Risk
STU-EBABC15E,4,71.83,30.41,99.46,45.51,2.09,1.0,6.0,60.37,Medium Risk
STU-0AC49F94,1,59.16,74.36,63.72,95.37,1.81,7.0,0.0,90.26,Medium Risk
STU-E2785981,3,93.01,85.37,70.79,68.82,2.06,1.0,7.0,76.35,Medium Risk
STU-9242D7D4,1,44.45,21.02,78.71,86.6,3.79,7.0,1.0,64.35,Low Risk
STU-9064903A,1,71.62,65.0,84.85,93.36,1.22,7.0,6.0,74.83,High Risk
STU-DCDFE07E,2,98.11,57.55,55.59,31.02,2.39,0.0,3.0,44.23,Medium Risk
STU-98D46289,1,57.43,40.77,72.68,54.93,1.59,4.0,0.0,99.96,Low Risk
STU-6524E4AA,1,83.22,32.88,67.27,62.9,2.07,8.0,7.0,54.89,High Risk
STU-210B2FE5,4,92.36,35.04,49.6,82.22,3.03,7.0,0.0,55.37,Low Risk
STU-BB9F46B5,1,47.1,78.0,84.77,46.1,3.92,9.0,4.0,48.22,Medium Risk
STU-C16B1E74,1,99.51,62.9,31.36,28.94,3.08,8.0,1.0,42.33,Medium Risk
STU-098AF677,4,87.61,98.49,29.21,76.89,3.65,2.0,4.0,96.88,Low Risk
STU-7C6D25EF,2,43.94,39.46,77.6,63.31,1.44,1.0,2.0,97.44,Medium Risk
STU-2D8C684F,3,55.21,96.55,69.19,90.85,1.54,0.0,6.0,95.57,Medium Risk
STU-0DCAEE4C,1,75.62,61.21,42.0,68.95,3.63,7.0,5.0,42.44,Medium Risk
STU-9A7F9003,1,92.52,31.68,68.99,11.51,2.82,7.0,4.0,67.63,Medium Risk
STU-25AE722E,3,47.66,31.85,80.51,97.0,3.38,7.0,6.0,30.68,Medium Risk
STU-D98F1A1A,4,82.53,68.69,33.44,63.38,1.67,2.0,7.0,76.33,High Risk
STU-39A7525E,1,52.59,86.51,64.42,63.63,2.05,0.0,6.0,38.15,Medium Risk
STU-33FC8B85,2,87.35,79.82,85.1,91.83,1.24,8.0,0.0,73.33,Low Risk
STU-26F82336,1,79.42,72.45,49.96,69.74,3.69,6.0,7.0,75.91,High Risk
STU-C36C1916,1,68.99,33.77,63.6,53.14,3.87,5.0,6.0,99.71,Medium Risk
STU-0D485E57,4,77.24,28.67,21.68,19.66,3.57,6.0,7.0,81.81,High Risk
STU-4CD5D4E8,1,91.97,20.02,85.59,96.6,2.31,5.0,0.0,64.08,Low Risk
STU-8B0E9F74,4,60.12,28.14,82.67,17.06,2.02,3.0,2.0,56.7,Medium Risk
STU-23957FEC,1,85.0,81.31,53.78,25.33,2.39,1.0,1.0,19.8,Low Risk
STU-6AC82569,4,45.33,91.62,25.14,83.76,2.91,0.0,7.0,95.34,Medium Risk
STU-38116CB3,2,80.58,39.23,71.13,54.14,2.29,8.0,1.0,30.56,Medium Risk
STU-8E1196BF,4,83.79,83.59,63.7,26.04,2.26,1.0,5.0,18.49,Low Risk
STU-26A9D896,1,63.79,35.91,93.16,35.75,2.29,5.0,1.0,44.72,Low Risk
STU-7C442264,3,86.59,39.94,38.78,99.46,3.23,7.0,7.0,34.53,Medium Risk
STU-B738154F,3,71.21,37.93,17.75,62.56,3.36,6.0,2.0,56.22,Medium Risk
STU-022ABF9A,2,95.86,24.14,36.65,46.15,3.61,8.0,3.0,93.56,Medium Risk
STU-AD984EF4,4,42.31,35.52,51.37,88.86,1.73,8.0,3.0,96.28,High Risk
STU-4BD4748A,3,43.5,49.88,28.21,53.17,1.47,3.0,2.0,39.31,Medium Risk
STU-EA8C205D,4,89.76,52.44,98.28,37.71,2.04,8.0,4.0,92.31,Medium Risk
STU-B69D21EA,2,89.75,44.76,33.9,24.78,2.26,9.0,2.0,91.59,High Risk
STU-5EBAC33F,3,65.63,61.18,72.62,77.0,3.11,1.0,7.0,52.29,Medium Risk
STU-C64F38DB,4,97.66,50.24,53.6,63.66,3.27,0.0,3.0,61.09,Low Risk
STU-2226F6BF,1,79.16,97.63,62.19,18.31,3.95,5.0,5.0,19.17,Medium Risk
STU-6FC2D30B,2,98.89,84.59,94.28,63.25,2.13,3.0,5.0,16.77,Low Risk
STU-8A0E8796,4,69.61,94.48,60.18,24.35,2.21,3.0,3.0,28.1,Medium Risk
STU-218EFD1E,2,48.1,64.59,40.94,98.35,2.63,9.0,4.0,59.47,Medium Risk
STU-0D04BA81,1,63.89,74.27,33.77,33.37,3.46,9.0,0.0,55.08,Medium Risk
STU-ED1CCD7A,2,98.73,33.33,90.82,72.64,2.98,0.0,0.0,16.07,Low Risk
STU-8DBA0EEF,4,59.08,80.22,98.87,69.04,2.72,5.0,0.0,24.47,Low Risk
STU-E2FA3792,4,97.21,38.88,36.41,72.22,2.94,2.0,1.0,50.65,Low Risk
STU-CD5053D4,4,86.81,31.67,76.36,48.7,2.39,6.0,3.0,83.59,Medium Risk
STU-7844ED34,3,63.74,23.35,57.99,16.69,3.28,0.0,6.0,61.0,Medium Risk
STU-F01BBCCF,2,70.22,57.78,74.38,98.2,1.23,7.0,6.0,73.47,Medium Risk
STU-B9674E52,1,74.48,42.94,96.96,27.24,2.53,8.0,2.0,53.67,Medium Risk
STU-D9DF7447,1,78.27,98.94,38.47,79.27,3.42,3.0,6.0,47.25,Medium Risk
STU-0AF37857,1,39.99,39.99,77.9,22.38,1.91,4.0,4.0,92.24,Medium Risk
STU-6BEC54ED,1,95.68,89.32,52.23,35.31,3.53,7.0,6.0,85.49,Medium Risk
STU-7062DAD4,4,73.8,45.32,70.47,60.39,3.35,4.0,3.0,31.95,Medium Risk
STU-5527DF4F,4,95.52,79.93,49.57,47.21,2.74,9.0,0.0,84.22,Low Risk
STU-B4E995C3,3,76.07,72.79,75.21,96.24,1.76,3.0,7.0,36.41,Medium Risk
STU-FD23DCC8,4,63.02,64.94,43.69,86.29,3.58,4.0,4.0,18.32,Medium Risk
STU-7B69F93C,4,71.85,53.35,56.51,92.96,1.09,1.0,2.0,81.92,Medium Risk
STU-ACD26122,3,88.92,73.69,75.25,67.66,2.78,9.0,6.0,28.06,High Risk
STU-6CF4DBB2,2,56.2,52.58,18.63,29.7,3.35,1.0,7.0,39.03,Medium Risk
STU-9E85F187,1,97.17,63.85,42.89,56.66,2.46,0.0,3.0,80.16,Low Risk
STU-49D1CC9B,2,65.29,67.18,61.43,78.9,1.31,3.0,2.0,56.23,Low Risk
STU-2A66F685,1,97.16,41.39,21.3,15.82,3.5,9.0,3.0,73.84,High Risk
STU-8065CF9D,2,92.25,47.18,74.77,87.68,3.73,7.0,3.0,17.49,Low Risk
STU-C33966E2,4,84.9,21.44,84.13,66.82,2.69,9.0,7.0,43.54,High Risk
STU-B8434548,2,65.38,88.17,28.88,75.12,3.36,9.0,0.0,45.17,Medium Risk
STU-A8600C84,1,73.15,80.48,77.34,72.49,2.83,9.0,7.0,35.8,High Risk
STU-7A67612A,3,89.47,34.68,69.93,86.3,2.72,9.0,4.0,46.9,Medium Risk
STU-5479A6EA,3,70.36,48.96,49.92,17.88,1.39,1.0,7.0,46.01,High Risk
STU-5B319D00,1,82.98,53.69,29.02,43.93,2.31,6.0,7.0,95.25,High Risk
STU-D11A9244,1,86.39,46.75,96.16,55.24,3.04,7.0,5.0,87.18,Medium Risk
STU-9E4C5353,4,68.35,83.86,54.44,59.19,2.36,9.0,5.0,84.81,High Risk
STU-52608F63,1,69.86,78.03,30.61,94.83,2.85,0.0,5.0,15.28,Medium Risk
STU-90E4BA67,4,47.86,81.37,76.04,13.82,3.68,2.0,0.0,46.07,Low Risk
STU-1A51757C,2,50.91,92.33,66.67,87.98,2.1,5.0,3.0,28.27,Medium Risk
STU-13A44274,2,93.82,67.61,84.38,59.67,3.49,6.0,0.0,41.03,Low Risk
STU-403AB0F9,2,89.62,69.16,99.67,59.92,1.09,4.0,3.0,29.34,Low Risk
STU-ED897585,3,35.66,77.75,18.81,38.83,3.56,6.0,6.0,21.22,High Risk
STU-7F487380,4,91.51,74.5,77.84,67.93,1.32,5.0,5.0,62.02,Medium Risk
STU-F9192CFE,1,36.64,89.59,99.08,68.18,1.96,6.0,5.0,79.58,Medium Risk
STU-72DDFB45,1,64.79,81.62,60.75,27.04,2.54,3.0,0.0,56.83,Low Risk
STU-8B64DA7B,1,39.38,29.64,75.83,70.93,2.95,1.0,6.0,39.39,Medium Risk
STU-0578077B,4,97.97,94.27,52.49,34.0,3.86,7.0,3.0,23.59,Medium Risk
STU-E0E8598E,2,98.2,74.65,45.33,71.99,1.92,0.0,5.0,88.15,Medium Risk
STU-D2103453,1,74.71,30.17,74.2,65.07,1.26,3.0,1.0,69.3,Medium Risk
STU-645CC3E3,2,60.49,81.76,98.99,74.44,2.38,3.0,1.0,27.91,Low Risk
STU-6626E84A,2,68.28,48.67,22.79,11.77,2.04,0.0,5.0,40.25,High Risk
STU-9FE471EA,4,84.55,84.48,50.88,21.28,2.8,7.0,2.0,81.59,Medium Risk
STU-E90003D6,3,49.51,96.43,94.95,85.62,3.77,5.0,3.0,79.64,Low Risk
STU-3530BEE8,1,63.71,40.42,24.59,44.27,2.93,1.0,0.0,71.43,Low Risk
STU-CC5E8CC9,1,82.92,88.59,70.33,85.3,2.73,3.0,3.0,22.92,Medium Risk
STU-9EC4A24B,2,60.7,81.88,51.56,15.64,1.74,6.0,0.0,69.81,Medium Risk
STU-06C9FCC3,1,37.08,73.69,47.04,79.24,1.79,8.0,2.0,66.88,Medium Risk
STU-6BA9CB38,3,67.98,50.79,32.8,17.54,2.31,6.0,5.0,66.84,High Risk
STU-05AC09B9,2,82.93,28.79,29.99,52.15,3.67,1.0,5.0,84.93,Medium Risk
STU-CE06A1D9,2,98.49,58.71,58.88,94.38,2.74,0.0,5.0,25.08,Low Risk
STU-103F796A,2,37.41,28.45,47.08,16.99,2.48,9.0,3.0,17.24,High Risk
STU-347FBC95,3,70.09,60.01,56.78,41.56,2.63,6.0,2.0,34.64,Medium Risk
STU-80E5B395,3,64.25,85.62,31.65,56.65,3.5,8.0,0.0,24.34,Medium Risk
STU-E629BE3D,4,50.76,99.81,44.77,90.95,3.03,1.0,4.0,79.89,Medium Risk
STU-A484AA45,3,76.45,35.84,99.7,39.93,3.78,2.0,5.0,21.66,Medium Risk
STU-A5FF340A,3,45.64,36.63,46.29,82.63,2.75,3.0,0.0,45.88,Low Risk
STU-D172B344,3,53.45,84.87,50.08,74.64,1.59,8.0,2.0,91.37,Medium Risk
STU-D94BA602,1,85.81,57.52,16.69,37.64,1.06,6.0,3.0,91.28,High Risk
STU-02159804,1,64.93,93.26,47.37,40.67,1.95,1.0,7.0,45.45,Medium Risk
STU-8E0BA0F9,4,99.59,81.52,79.89,27.19,1.19,3.0,7.0,66.42,High Risk
STU-A27CE944,4,60.12,78.91,58.83,72.37,2.22,3.0,3.0,31.74,Low Risk
STU-21137F1F,3,65.11,28.16,70.85,60.68,1.56,3.0,2.0,21.58,Medium Risk
STU-13C0B8EC,3,54.52,22.87,62.31,23.95,2.21,9.0,6.0,79.99,High Risk
STU-4E7D2A58,1,50.36,45.34,23.97,65.81,2.2,6.0,7.0,15.62,High Risk
STU-96088E60,2,94.95,37.38,43.23,54.88,1.83,5.0,3.0,85.45,Medium Risk
STU-6B51858B,4,83.67,76.98,74.01,18.33,2.96,1.0,6.0,43.62,Medium Risk
STU-49762687,4,56.67,56.06,61.57,95.83,2.3,9.0,1.0,26.25,Medium Risk
STU-855FB2F0,2,80.51,61.85,72.37,85.13,3.68,1.0,5.0,57.98,Low Risk
STU-B56C5608,2,97.78,85.1,45.62,16.39,1.23,2.0,4.0,97.67,Medium Risk
STU-17190053,2,39.81,58.28,31.46,93.81,2.23,9.0,2.0,77.54,High Risk
STU-3EAC4554,2,52.19,63.59,85.53,92.5,3.33,0.0,4.0,79.61,Low Risk
STU-CEB82BD8,2,48.04,87.39,46.99,13.8,2.48,8.0,2.0,49.6,Medium Risk
STU-9DAEB763,3,91.54,54.51,70.68,28.13,3.9,6.0,4.0,53.25,Low Risk
STU-30B901E0,1,46.65,26.65,47.41,73.22,1.52,6.0,0.0,86.71,Medium Risk
STU-93EF95C4,3,55.02,61.74,93.82,94.11,1.95,8.0,2.0,22.15,Medium Risk
STU-97C45147,3,70.35,66.35,99.31,84.08,1.35,6.0,7.0,19.66,High Risk
STU-F4AA5ED9,4,75.37,60.94,70.16,35.37,1.74,0.0,3.0,73.59,Medium Risk
STU-27A94D7B,4,87.53,40.64,66.18,13.01,3.02,3.0,4.0,38.17,Medium Risk
STU-AF360F6E,3,61.48,37.9,86.47,52.56,2.46,8.0,0.0,99.94,Medium Risk
STU-9FE6B5E4,3,69.73,49.58,58.88,18.28,1.49,5.0,0.0,99.52,Medium Risk
STU-017FAEC9,2,97.76,33.3,88.91,32.08,2.42,7.0,6.0,69.63,Medium Risk
STU-B38CF3FA,4,54.33,73.28,50.1,67.61,3.54,2.0,5.0,54.34,Low Risk
STU-AFEE8B36,1,51.13,69.17,17.71,54.55,2.32,5.0,0.0,15.66,Medium Risk
STU-C3CC7C0D,4,81.19,70.59,93.76,43.9,1.04,3.0,3.0,66.16,Medium Risk
STU-A42063B4,1,85.12,37.98,76.33,93.7,1.16,7.0,0.0,22.6,Medium Risk
STU-5836EC05,1,61.96,39.72,58.42,27.37,2.31,2.0,4.0,91.84,Medium Risk
STU-A32D2ED6,2,48.84,82.99,95.32,53.87,2.78,4.0,6.0,24.75,Medium Risk
STU-D41EA47F,3,85.63,75.21,90.38,61.61,3.66,1.0,3.0,23.44,Low Risk
STU-8188EB25,1,78.58,90.01,24.22,38.97,3.95,6.0,5.0,76.21,Medium Risk
STU-AF0FFAEA,3,91.95,52.28,68.07,73.48,3.94,8.0,7.0,28.0,Medium Risk
STU-B9A3FC93,4,89.88,63.79,60.74,88.06,2.67,4.0,2.0,64.82,Low Risk
STU-15275C84,1,48.34,79.1,81.0,58.73,1.11,8.0,3.0,82.63,Medium Risk
STU-A6F8B348,3,89.1,97.93,40.57,80.32,1.64,1.0,2.0,15.19,Medium Risk
STU-F22FC3D2,2,46.39,99.17,15.69,15.49,2.3,7.0,7.0,27.95,High Risk
STU-F7CF6AB1,2,91.14,99.93,30.76,23.84,3.64,2.0,2.0,30.14,Low Risk
STU-98B811D3,3,85.07,91.24,32.93,51.58,1.06,9.0,2.0,62.1,Medium Risk
STU-A24F9AD8,2,72.04,71.17,39.77,92.89,2.53,4.0,2.0,82.86,Low Risk
STU-399797A2,4,76.74,20.56,46.48,57.84,2.96,2.0,7.0,88.13,Medium Risk
STU-F8375E04,3,41.77,75.96,75.06,48.91,1.86,4.0,7.0,20.34,High Risk
STU-4B6E2346,4,37.59,39.09,21.31,64.01,1.95,4.0,7.0,58.22,High Risk
STU-53F620C1,3,56.49,24.57,56.36,21.2,2.17,0.0,6.0,88.92,Medium Risk
STU-48D1C1A4,4,88.39,75.77,57.38,68.83,1.82,7.0,5.0,21.05,Medium Risk
STU-62B1B9C7,1,65.28,80.48,67.35,18.46,2.31,6.0,7.0,17.2,High Risk
STU-7A41B555,1,49.52,72.75,41.4,61.91,1.47,7.0,6.0,19.0,High Risk
STU-27ADDD0B,2,89.25,49.21,37.08,74.3,1.6,2.0,3.0,94.17,Low Risk
STU-395AE226,4,49.86,60.88,56.13,47.04,1.11,6.0,7.0,48.93,High Risk
STU-EE926BD3,1,88.01,94.8,71.07,91.98,2.23,6.0,6.0,20.12,Medium Risk
STU-B4748C7B,4,64.44,78.37,18.79,23.68,3.12,1.0,5.0,99.66,Medium Risk
STU-9EDB6F1B,1,65.13,60.37,39.95,25.39,2.52,2.0,7.0,96.12,Medium Risk
STU-95D266BF,1,52.73,67.48,81.92,56.52,2.59,5.0,5.0,50.52,Medium Risk
STU-187371D0,1,93.51,94.21,56.16,93.85,2.35,3.0,1.0,23.77,Low Risk
STU-96945009,3,40.77,51.5,95.91,45.16,2.75,3.0,6.0,78.19,Medium Risk
STU-B208DD48,4,44.39,28.15,88.74,93.38,1.69,0.0,7.0,20.1,Medium Risk
STU-999FDD21,1,76.33,46.07,44.24,72.41,1.62,7.0,1.0,68.36,Medium Risk
STU-5B915714,3,90.26,53.22,76.73,80.43,3.83,1.0,7.0,79.74,Medium Risk
STU-E7603301,1,41.2,41.84,38.32,94.41,2.35,5.0,6.0,33.06,Medium Risk
STU-376ED5B6,3,82.69,62.32,29.9,61.51,3.48,9.0,6.0,95.19,High Risk
STU-3BC50C74,1,83.26,44.39,89.89,67.75,3.75,9.0,0.0,99.64,Low Risk
STU-F689BC8D,2,72.8,28.25,44.77,62.11,2.84,0.0,6.0,45.5,Medium Risk
STU-5D38F1F3,3,66.64,35.05,32.29,80.64,1.9,0.0,4.0,96.91,Medium Risk
STU-EBD188A5,3,55.87,93.45,97.02,34.61,3.04,9.0,4.0,34.69,Medium Risk
STU-A039749F,1,57.85,70.37,17.64,80.92,2.29,1.0,5.0,83.17,Medium Risk
STU-C37A0F4B,1,78.84,45.14,46.19,74.22,3.92,5.0,7.0,77.97,Medium Risk
STU-B6A89669,3,39.24,49.35,18.27,64.19,3.43,3.0,4.0,18.51,Medium Risk
STU-DABFDCD1,4,73.02,59.47,57.85,13.49,3.44,7.0,0.0,37.04,Low Risk
STU-3D22F0A4,4,53.12,73.85,49.1,79.71,2.77,6.0,7.0,47.7,High Risk
STU-00AD5100,4,65.33,66.57,76.26,21.92,1.03,3.0,4.0,16.24,High Risk
STU-B627A918,4,71.33,94.62,96.09,96.58,3.5,3.0,3.0,95.54,Low Risk
STU-D8742DB0,2,92.57,70.06,59.17,17.33,1.08,4.0,6.0,33.07,High Risk
STU-7FFA30DC,2,72.64,92.86,39.26,74.82,1.37,6.0,5.0,93.64,High Risk
STU-3C97C1D8,1,49.77,20.43,89.13,42.44,3.52,9.0,5.0,52.39,High Risk
STU-7B936146,2,40.16,91.24,66.39,76.21,1.66,8.0,1.0,25.83,Medium Risk
STU-C3BCEAE8,3,75.75,77.72,62.05,56.71,3.52,4.0,6.0,51.4,Medium Risk
STU-2E29B473,4,70.43,33.78,31.03,66.66,1.71,2.0,7.0,67.11,High Risk
STU-5896B2ED,1,78.67,41.04,18.45,16.79,3.31,8.0,5.0,55.35,High Risk
STU-AA767312,2,64.86,63.42,54.22,96.98,2.63,0.0,7.0,42.02,Medium Risk
STU-10360BD5,3,88.63,30.0,59.88,10.35,3.01,1.0,2.0,84.23,Low Risk
STU-2F465CD4,3,94.81,82.83,25.8,94.7,3.51,3.0,5.0,96.25,Low Risk
